tipo_base,base,variavel,tipo_dado,qtd_registros,qtd_validos,qtd_ausentes,pct_ausentes,qtd_valores_unicos,eh_numerica,eh_identificador
Painéis integrados completos,Anos Iniciais,bpc_valor_total,float64,38990,38926,64,0.1641446524749936,38430,True,False
Painéis integrados completos,Anos Iniciais,bolsa_familia_beneficiarios,float64,38990,38989,1,0.002564760194921775,8363,True,False
Painéis integrados completos,Anos Iniciais,vacas_ordenhadas_cabecas,float64,38990,38509,481,1.2336496537573736,9610,True,False
Painéis integrados completos,Anos Iniciais,efetivo_bovino_cabecas,float64,38990,38741,249,0.6386252885355219,25915,True,False
Painéis integrados completos,Anos Iniciais,efetivo_bubalino_cabecas,float64,38990,18817,20173,51.73890741215696,1994,True,False
Painéis integrados completos,Anos Iniciais,efetivo_caprino_cabecas,float64,38990,35505,3485,8.938189279302385,5916,True,False
Painéis integrados completos,Anos Iniciais,efetivo_codornas_cabecas,float64,38990,6872,32118,82.37496794049757,1745,True,False
Painéis integrados completos,Anos Iniciais,efetivo_equino_cabecas,float64,38990,38580,410,1.0515516799179276,5499,True,False
Painéis integrados completos,Anos Iniciais,efetivo_galinaceos_total_cabecas,float64,38990,38313,677,1.7363426519620413,22515,True,False
Painéis integrados completos,Anos Iniciais,efetivo_ovino_cabecas,float64,38990,37049,1941,4.978199538343165,8817,True,False
Painéis integrados completos,Anos Iniciais,efetivo_suino_total_cabecas,float64,38990,38338,652,1.672223647088997,11596,True,False
Painéis integrados completos,Anos Iniciais,valor_producao_total_mil_reais,float64,38990,38692,298,0.7642985380866889,21628,True,False
Painéis integrados completos,Anos Iniciais,valor_producao_extracao_vegetal_total_mil_reais,float64,38990,24475,14515,37.22749422928956,4650,True,False
Painéis integrados completos,Anos Iniciais,valor_producao_aquicultura_total_mil_reais,float64,38990,22749,16241,41.654270325724546,4873,True,False
Painéis integrados completos,Anos Iniciais,area_plantada_destinada_colheita_ha_total,float64,38990,38491,499,1.2798153372659655,19200,True,False
Painéis integrados completos,Anos Iniciais,area_colhida_ha_total,float64,38990,38453,537,1.377276224672993,19102,True,False
Painéis integrados completos,Anos Iniciais,valor_producao_mil_reais_total,float64,38990,38453,537,1.377276224672993,28996,True,False
Painéis integrados completos,Anos Iniciais,origem_agropecuaria,object,38990,38983,7,0.017953321364452424,2,False,False
Painéis integrados completos,Anos Iniciais,tem_importacao,int64,38990,38990,0,0.0,2,True,False
Painéis integrados completos,Anos Iniciais,tem_exportacao,int64,38990,38990,0,0.0,2,True,False
Painéis integrados completos,Anos Iniciais,ird_baixa_regularidade,float64,38990,38990,0,0.0,595,True,False
Painéis integrados completos,Anos Iniciais,ird_media_baixa,float64,38990,38990,0,0.0,755,True,False
Painéis integrados completos,Anos Iniciais,ird_media_alta,float64,38990,38990,0,0.0,807,True,False
Painéis integrados completos,Anos Iniciais,ird_alta,float64,38990,38990,0,0.0,630,True,False
Painéis integrados completos,Anos Iniciais,nivel_1_complexidade_gestao,float64,38990,38990,0,0.0,721,True,False
Painéis integrados completos,Anos Iniciais,nivel_2_complexidade_gestao,float64,38990,38990,0,0.0,691,True,False
Painéis integrados completos,Anos Iniciais,nivel_3_complexidade_gestao,float64,38990,38990,0,0.0,602,True,False
Painéis integrados completos,Anos Iniciais,nivel_4_complexidade_gestao,float64,38990,38990,0,0.0,481,True,False
Painéis integrados completos,Anos Iniciais,nivel_5_complexidade_gestao,float64,38990,38990,0,0.0,592,True,False
Painéis integrados completos,Anos Iniciais,nivel_6_complexidade_gestao,float64,38990,38990,0,0.0,285,True,False
Painéis integrados completos,Anos Iniciais,qtd_escolas_publicas,int64,38990,38990,0,0.0,383,True,False
Painéis integrados completos,Anos Iniciais,qtd_escolas_publicas_localizacao_diferenciada,int64,38990,38990,0,0.0,121,True,False
Painéis integrados completos,Anos Iniciais,qtd_escolas_publicas_infantil,float64,38990,33420,5570,14.285714285714285,239,True,False
Painéis integrados completos,Anos Iniciais,qtd_escolas_publicas_creche,float64,38990,33420,5570,14.285714285714285,158,True,False
Painéis integrados completos,Anos Iniciais,qtd_escolas_publicas_pre_escola,float64,38990,33420,5570,14.285714285714285,227,True,False
Painéis integrados completos,Anos Iniciais,qtd_escolas_publicas_anos_iniciais,float64,38990,33420,5570,14.285714285714285,261,True,False
Painéis integrados completos,Anos Iniciais,qtd_escolas_publicas_anos_finais,float64,38990,33420,5570,14.285714285714285,204,True,False
Painéis integrados completos,Anos Iniciais,qtd_escolas_publicas_ensino_medio,float64,38990,33420,5570,14.285714285714285,126,True,False
Painéis integrados completos,Anos Iniciais,qtd_escolas_publicas_eja,int64,38990,38990,0,0.0,165,True,False
Painéis integrados completos,Anos Iniciais,qtd_escolas_publicas_educacao_especial,float64,38990,33420,5570,14.285714285714285,323,True,False
Painéis integrados completos,Anos Iniciais,qtd_escolas_publicas_educacao_especial_classe_comum,float64,38990,33420,5570,14.285714285714285,327,True,False
Painéis integrados completos,Anos Iniciais,qtd_escolas_publicas_educacao_especial_exclusiva,float64,38990,33420,5570,14.285714285714285,53,True,False
Painéis integrados completos,Anos Iniciais,qtd_escolas_publicas_com_agua_potavel,int64,38990,38990,0,0.0,312,True,False
Painéis integrados completos,Anos Iniciais,qtd_escolas_publicas_com_agua_rede_publica,int64,38990,38990,0,0.0,346,True,False
Painéis integrados completos,Anos Iniciais,qtd_escolas_publicas_com_energia_rede_publica,int64,38990,38990,0,0.0,374,True,False
Painéis integrados completos,Anos Iniciais,qtd_escolas_publicas_com_esgoto_rede_publica,int64,38990,38990,0,0.0,309,True,False
Painéis integrados completos,Anos Iniciais,qtd_escolas_publicas_com_banheiro,int64,38990,38990,0,0.0,314,True,False
Painéis integrados completos,Anos Iniciais,qtd_escolas_publicas_com_banheiro_pne,int64,38990,38990,0,0.0,273,True,False
Painéis integrados completos,Anos Iniciais,qtd_escolas_publicas_com_biblioteca,int64,38990,38990,0,0.0,241,True,False
Painéis integrados completos,Anos Iniciais,qtd_escolas_publicas_com_sala_leitura,int64,38990,38990,0,0.0,190,True,False
Painéis integrados completos,Anos Iniciais,qtd_escolas_publicas_com_lab_ciencias,int64,38990,38990,0,0.0,135,True,False
Painéis integrados completos,Anos Iniciais,qtd_escolas_publicas_com_lab_informatica,int64,38990,38990,0,0.0,245,True,False
Painéis integrados completos,Anos Iniciais,qtd_escolas_publicas_com_quadra_esportes,int64,38990,38990,0,0.0,254,True,False
Painéis integrados completos,Anos Iniciais,qtd_escolas_publicas_com_quadra_esportes_coberta,int64,38990,38990,0,0.0,202,True,False
Painéis integrados completos,Anos Iniciais,qtd_escolas_publicas_com_refeitorio,int64,38990,38990,0,0.0,290,True,False
Painéis integrados completos,Anos Iniciais,qtd_escolas_publicas_com_cozinha,int64,38990,38990,0,0.0,376,True,False
Painéis integrados completos,Anos Iniciais,qtd_escolas_publicas_com_internet,int64,38990,38990,0,0.0,348,True,False
Painéis integrados completos,Anos Iniciais,qtd_escolas_publicas_com_internet_alunos,int64,38990,38990,0,0.0,191,True,False
Painéis integrados completos,Anos Iniciais,qtd_escolas_publicas_com_internet_administrativo,int64,38990,38990,0,0.0,300,True,False
Painéis integrados completos,Anos Iniciais,qtd_escolas_publicas_com_computador,int64,38990,38990,0,0.0,361,True,False
Painéis integrados completos,Anos Iniciais,qtd_escolas_publicas_com_dependencias_pne,float64,38990,27850,11140,28.57142857142857,156,True,False
Painéis integrados completos,Anos Iniciais,qtd_escolas_publicas_com_acessibilidade_rampas,int64,38990,38990,0,0.0,228,True,False
Painéis integrados completos,Anos Iniciais,qtd_escolas_publicas_com_acessibilidade_corrimao,int64,38990,38990,0,0.0,171,True,False
Painéis integrados completos,Anos Iniciais,qtd_escolas_publicas_com_acessibilidade_pisos_tateis,int64,38990,38990,0,0.0,104,True,False
Painéis integrados completos,Anos Iniciais,qtd_escolas_publicas_com_acessibilidade_vao_livre,int64,38990,38990,0,0.0,196,True,False
Painéis integrados completos,Anos Iniciais,qtd_escolas_publicas_sem_acessibilidade,int64,38990,38990,0,0.0,189,True,False
Painéis integrados completos,Anos Iniciais,matriculas_basica_publica,float64,38990,33420,5570,14.285714285714285,11838,True,False
Painéis integrados completos,Anos Iniciais,matriculas_anos_iniciais_publica,float64,38990,33420,5570,14.285714285714285,6498,True,False
Painéis integrados completos,Anos Iniciais,matriculas_anos_finais_publica,float64,38990,33420,5570,14.285714285714285,5825,True,False
Painéis integrados completos,Anos Iniciais,matriculas_ensino_medio_publica,float64,38990,33420,5570,14.285714285714285,4599,True,False
Painéis integrados completos,Anos Iniciais,matriculas_eja_publica,float64,38990,33420,5570,14.285714285714285,3216,True,False
